,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
13602,12,0.03605901639344262,0.15151515151515152,0.375,0.14845283018867927,0.005813407606677573,0.0,0.0,0.0,0.5,0.5833333333333333,0.11765350877192983,0.18547717842323652,0.913043478260871,0.0,0.9444444444444571,0.4769181277143275,0.19518272425248995,0.1963517466873172,0.011543290498294754
13603,115,0.06688524590163934,0.09090909090909091,0.1875,0.10415094339622642,0.002713771603408933,0.20000000000000007,0.0,0.0,0.75,0.49999999999999994,0.15131578947368424,0.0,0.1043478260869577,0.0,0.5858585858586025,0.839794112916195,0.13205980066446443,0.2324901049733265,0.004995698116935406
13604,310,0.09527881967213114,0.12121212121212122,0.28125,0.14792452830188682,0.007862668618805347,0.4,0.0,0.0,0.75,0.6666666666666666,0.2149122807017544,0.0,0.6956521739130466,0.0,0.030303030303002743,0.748110020910417,0.30564784053157723,0.4011357769747032,0.014759651668085311
13606,19,0.04026229508196721,0.15151515151515152,0.28125,0.19547169811320758,0.0069328383930837584,0.4,0.0,0.0,0.75,0.5833333333333333,0.2839912280701754,0.0,0.7826086956521756,0.0,0.20707070707072717,0.3498471931799827,0.32807308970100735,0.3391843056272587,0.011560521004561489
13608,185,0.04885245901639344,0.09090909090909091,0.21875,0.12528301886792453,0.0036248234988390743,0.0,0.0,0.0,0.5,0.5833333333333333,0.13596491228070173,0.08713692946058091,0.46086956521739353,0.0,0.5757575757575637,0.8645649026861832,0.1586378737541594,0.21700223713646538,0.0067784811653336
13609,285,0.06557377049180328,0.12121212121212122,0.3125,0.15018867924528304,0.005434206485308379,0.0,0.0,0.0,0.75,0.49999999999999994,0.10964912280701754,0.2053941908713693,0.5739130434782638,0.0,0.03535353535352215,0.7621039086376129,0.3338870431893781,0.19979349509550853,0.008499234391171548
13611,20,0.03587934426229508,0.09090909090909091,0.125,0.07018867924528302,0.00445591605238306,0.0,0.0,0.0,0.5,0.49999999999999994,0.10197368421052631,0.0,0.5739130434782638,0.0,0.16666666666668561,0.926170178542705,0.26411960132891465,0.16193426260540356,0.00829936051847742
13612,167,0.050360655737704915,0.12121212121212122,0.21875,0.1486792452830189,0.005562626034398266,0.0,0.0,0.0,0.25,0.5833333333333333,0.15021929824561403,0.12448132780082988,0.6782608695652179,0.0,0.2575757575757507,0.8143799260093374,0.31063122923589503,0.34262605403545005,0.008964458060373395
13614,125,0.030819672131147537,0.12121212121212122,0.3125,0.16226415094339625,0.003981611774376544,0.4,0.0,0.0,0.5,0.49999999999999994,0.2357456140350877,0.0,0.8608695652173921,0.0,0.14646464646466484,0.36319768377030925,0.26162790697675575,0.25141972121837897,0.006227104964798075
13617,20,0.013770491803278688,0.06060606060606061,0.125,0.08377358490566038,0.0024108953083856145,0.0,0.0,0.0,0.5,0.49999999999999994,0.0668859649122807,0.10373443983402489,0.19130434782608674,0.0,0.27272727272725206,0.5319285829178142,0.24916943521596124,0.17225950782997762,0.005570048325826575
13618,235,0.030819672131147537,0.06060606060606061,0.125,0.08377358490566038,0.0024108953083856145,0.0,0.0,0.0,0.5,0.49999999999999994,0.0668859649122807,0.10373443983402489,0.19130434782608674,0.0,0.27272727272725206,0.5319285829178142,0.24916943521596124,0.17225950782997762,0.005570048325826575
13619,269,0.04622950819672131,0.12121212121212122,0.3125,0.129811320754717,0.003497615454929281,0.4,0.0,0.0,0.5,0.49999999999999994,0.18859649122807015,0.0,0.8695652173913047,0.0,0.13636363636362603,0.99742641145248,0.23172757475084893,0.25314059542247463,0.004299585663759306
13622,296,0.03474754098360656,0.12121212121212122,0.3125,0.14037735849056607,0.002108019013362296,0.4,0.0,0.0,0.5,0.49999999999999994,0.20394736842105265,0.0,0.9565217391304373,0.0,0.1868686868687064,0.3371400997265539,0.4161129568106361,0.20839786611598693,0.0038469976991530627
13624,145,0.042360655737704915,0.06060606060606061,0.25,0.07622641509433963,0.002026242413706,0.0,0.0,0.0,0.5,0.5833333333333333,0.11074561403508772,0.0,0.9217391304347835,0.0,0.2626262626262701,0.9062248672993434,0.4111295681063183,0.16365513680949922,0.004075589082291749
13626,245,0.02163934426229508,0.12121212121212122,0.1875,0.11245283018867926,0.00865620451176644,0.0,0.0,0.0,0.75,0.5833333333333333,0.09758771929824563,0.12448132780082988,0.43478260869565233,0.0,0.1565656565656468,0.32523725269423664,0.1918604651162923,0.18086387885045607,0.006980652438863292
13631,289,0.023606557377049177,0.09090909090909091,0.25,0.0769811320754717,0.004806041049430017,0.0,0.0,0.0,0.5,0.49999999999999994,0.1118421052631579,0.0,0.8173913043478258,0.0,0.20707070707072717,0.3438957696638312,0.36877076411960275,0.1567716399931165,0.008963309359955613
13632,55,0.07878688524590163,0.12121212121212122,0.3125,0.18716981132075475,0.005908510763314895,0.4,0.0,0.0,0.5,0.6666666666666666,0.2719298245614035,0.0,0.7739130434782631,0.0,0.14141414141414543,0.6737976516004665,0.4161129568106361,0.32197556358630186,0.007534326040234381
13634,151,0.036524590163934424,0.12121212121212122,0.3125,0.11169811320754718,0.0052815568326166264,0.4,0.0,0.0,0.5,0.49999999999999994,0.16228070175438597,0.0,0.9043478260869584,0.0,0.1868686868687064,0.3141386520830025,0.4260797342192717,0.30132507313715373,0.0055126133049374585
13635,171,0.09049180327868853,0.09090909090909091,0.125,0.07018867924528302,0.004279642048679489,0.0,0.0,0.0,0.75,0.49999999999999994,0.10197368421052631,0.0,0.4695652173913061,0.0,0.015151515151501371,0.7294515039408083,0.2699335548172854,0.16881775942178628,0.00949630635380662
13637,256,0.04773770491803279,0.12121212121212122,0.25,0.11396226415094339,0.002995446557780619,0.0,0.0,0.0,0.5,0.49999999999999994,0.0668859649122807,0.18672199170124482,0.3652173913043484,0.0,0.5909090909090651,0.6516004503779982,0.20514950166113977,0.17225950782997762,0.005455178284048342
13639,330,0.051790163934426224,0.09090909090909091,0.3125,0.14943396226415095,0.002349714296790904,0.4,0.0,0.0,0.5,0.49999999999999994,0.21710526315789475,0.0,0.930434782608696,0.0,0.3232323232323324,0.6202348399549606,0.5274086378737621,0.2858372053002926,0.004305329165848217
13640,347,0.02321311475409836,0.09090909090909091,0.125,0.07622641509433963,0.004642487850117424,0.4,0.0,0.0,0.5,0.4166666666666667,0.11074561403508772,0.0,0.4086956521739147,0.0,0.7777777777777715,0.9506192697442515,0.1661129568106361,0.12407503011529859,0.00865316024715438
13643,102,0.03304918032786885,0.12121212121212122,0.3125,0.10113207547169811,0.002932448288415769,0.4,0.0,0.0,0.5,0.49999999999999994,0.14692982456140352,0.0,0.8608695652173921,0.0,0.7222222222222285,0.6667202830947474,0.18687707641197449,0.2617449664429531,0.005048538336153393
13644,165,0.10793442622950819,0.06060606060606061,0.28125,0.16452830188679246,0.004323861987752893,0.0,0.0,0.0,0.75,0.5833333333333333,0.13048245614035087,0.2053941908713693,0.4695652173913061,0.0,1.0,0.79958179186103,0.08554817275748405,0.2875580795043883,0.00760324806530132
13645,246,0.029508196721311476,0.12121212121212122,0.3125,0.17433962264150946,0.00487751985505552,0.4,0.0,0.0,0.5,0.5833333333333333,0.2532894736842105,0.0,0.8956521739130459,0.0,0.0,0.25671545761622383,0.21013289036545757,0.30476682154534507,0.00532652383725672
13646,337,0.04504918032786885,0.09090909090909091,0.25,0.11396226415094339,0.007220570873355911,0.0,0.0,0.0,0.5,0.5833333333333333,0.10197368421052631,0.12033195020746888,0.6782608695652179,0.0,0.3686868686868934,0.7551873894161218,0.38953488372094114,0.35467217346411983,0.013440943588471182
13647,318,0.04918032786885246,0.12121212121212122,0.3125,0.14716981132075474,0.0024811626088310245,0.4,0.0,0.0,0.5,0.49999999999999994,0.1699561403508772,0.08298755186721991,0.8782608695652172,0.0,0.27777777777777146,0.572462602541421,0.2699335548172854,0.3202546893822062,0.005225438200491874
13649,41,0.04786885245901639,0.09090909090909091,0.125,0.10716981132075472,0.0036563226335215,0.20000000000000007,0.0,0.0,0.75,0.49999999999999994,0.09978070175438596,0.10580912863070539,0.2260869565217405,0.0,0.6666666666666856,0.9049380730255763,0.13704318936878224,0.17398038203407334,0.006791116869929205
13650,353,0.0360655737704918,0.12121212121212122,0.21875,0.139622641509434,0.002688935747217021,0.0,0.0,0.0,0.5,0.49999999999999994,0.08662280701754387,0.21991701244813278,0.5652173913043477,0.0,0.5909090909090651,0.5801833681840094,0.21013289036545757,0.2049561177077956,0.00528287322138099
13651,13,0.02163934426229508,0.09090909090909091,0.25,0.08377358490566038,0.0034406747114648973,0.0,0.0,0.0,0.5,0.4166666666666667,0.044956140350877194,0.14522821576763484,0.41739130434782723,0.0,0.6666666666666856,0.9771594016406624,0.14867109634552378,0.17398038203407334,0.00794096598812933
13652,45,0.050491803278688525,0.06060606060606061,0.125,0.04528301886792453,0.0009570890922736862,0.0,0.0,0.0,0.75,0.4166666666666667,0.05153508771929824,0.02697095435684647,0.1652173913043491,0.0,0.5353535353535221,0.8044072703876566,0.1328903654485174,0.20667699191189126,0.004134172803598648
13653,140,0.09836065573770492,0.12121212121212122,0.125,0.11547169811320755,0.002108019013362296,0.4,0.0,0.0,0.5,0.5833333333333333,0.16776315789473684,0.0,0.20000000000000284,0.0,0.5101010101010388,0.7559916358372334,0.16445182724253016,0.2841163310961969,0.0038469976991530627
13654,291,0.02524590163934426,0.09090909090909091,0.28125,0.11849056603773585,0.0069540397337353906,0.0,0.0,0.0,0.75,0.49999999999999994,0.17214912280701755,0.0,0.6608695652173928,0.0,0.45959595959595845,0.22245456007721032,0.2732558139534973,0.24367578729994843,0.010284314840405307
13657,326,0.017704918032786884,0.06060606060606061,0.125,0.09283018867924529,0.0025320458263949418,0.4,0.0,0.0,0.75,0.49999999999999994,0.13486842105263158,0.0,0.6782608695652179,0.0,0.45959595959595845,0.261862634711278,0.27990033222592103,0.12751677852348997,0.003739019859881523
13658,37,0.04852459016393442,0.06060606060606061,0.125,0.08679245283018869,0.0016385607560761527,0.0,0.0,0.0,0.5,0.49999999999999994,0.07346491228070176,0.0995850622406639,0.13043478260869534,0.0,0.5151515151515014,0.8193662538201778,0.1503322259136297,0.1309585269316813,0.0034219785445735967
13659,73,0.024918032786885244,0.09090909090909091,0.21875,0.06641509433962264,0.0046206807568757455,0.0,0.0,0.0,0.5,0.49999999999999994,0.09649122807017545,0.0,0.452173913043481,0.0,0.7777777777777715,0.9522277625864604,0.16694352159470327,0.13784202374806404,0.008610658331696434
13660,193,0.042491803278688525,0.09090909090909091,0.21875,0.06641509433962264,0.0046206807568757455,0.0,0.0,0.0,0.5,0.49999999999999994,0.09649122807017545,0.0,0.452173913043481,0.0,0.7777777777777715,0.9522277625864604,0.16694352159470327,0.13784202374806404,0.008610658331696434
13663,327,0.037377049180327866,0.12121212121212122,0.3125,0.17207547169811324,0.0024454232060182727,0.4,0.0,0.0,0.5,0.49999999999999994,0.25,0.0,0.9478260869565247,0.0,0.20707070707072717,0.3395528389898601,0.33554817275748405,0.30992944415763213,0.004421347908044234
13664,347,0.0760655737704918,0.09090909090909091,0.3125,0.1569811320754717,0.004480146155984926,0.4,0.0,0.0,0.5,0.6666666666666666,0.22807017543859648,0.0,0.7826086956521756,0.0,0.27777777777777146,0.5985201865851764,0.2890365448505037,0.36155567028050256,0.008695662162612328
13665,358,0.04917377049180328,0.12121212121212122,0.1875,0.11396226415094339,0.005833397442149113,0.20000000000000007,0.0,0.0,0.75,0.49999999999999994,0.16557017543859648,0.0,0.5043478260869563,0.0,0.16666666666668561,0.9274569728164863,0.23006644518272878,0.21183961452417832,0.01149734248158346
13666,353,0.07042622950819671,0.15151515151515152,0.3125,0.1516981132075472,0.003925276783502207,0.0,0.0,0.0,0.5,0.5833333333333333,0.10964912280701754,0.2095435684647303,0.6521739130434803,0.0,0.2575757575757507,0.8550747949171722,0.3297342192691133,0.28927895370848394,0.007614735069479144
13671,344,0.03344262295081967,0.15151515151515152,0.34375,0.15849056603773587,0.0034903464238487214,0.0,0.0,0.0,0.75,0.49999999999999994,0.10964912280701754,0.22821576763485477,0.5739130434782638,0.0,0.5909090909090651,0.5774489303522614,0.21262458471761647,0.22216485974875239,0.005227735601327438
13673,319,0.06229508196721312,0.06060606060606061,0.125,0.052075471698113204,0.0025926210853996056,0.0,0.0,0.0,0.75,0.49999999999999994,0.0756578947368421,0.0,0.0869565217391326,0.0,0.5151515151515014,0.8058549139456375,0.14202657807310004,0.20151436929960426,0.0022847651309690783
13674,192,0.034491803278688525,0.09090909090909091,0.21875,0.07245283018867925,0.004355361122435319,0.0,0.0,0.0,0.75,0.49999999999999994,0.10526315789473685,0.0,0.4086956521739147,0.0,0.7777777777777715,0.975390059514254,0.16777408637875624,0.16193426260540356,0.00810867624912555
13676,110,0.02098360655737705,0.09090909090909091,0.125,0.14641509433962266,0.004629767045726445,0.0,0.0,0.0,0.5,0.49999999999999994,0.10307017543859649,0.20746887966804978,0.5739130434782638,0.0,0.5909090909090651,0.58806498311084,0.20265780730898086,0.3409051798313544,0.0071483626998595125
13678,88,0.029508196721311476,0.15151515151515152,0.3125,0.13607547169811324,0.00595454796015844,0.20000000000000007,0.0,0.0,1.0,0.49999999999999994,0.19769736842105262,0.0,0.5478260869565226,0.0,0.28787878787881027,0.4722534984719431,0.28986710963455664,0.1929099982791258,0.011141245352070934
13679,185,0.046688524590163934,0.09090909090909091,0.21875,0.10339622641509434,0.007478015724125732,0.0,0.0,0.0,1.0,0.49999999999999994,0.15021929824561403,0.0,0.5826086956521763,0.0,0.27777777777777146,0.6138008685861394,0.2857142857142918,0.20839786611598693,0.013496081208524734
13681,319,0.02885245901639344,0.12121212121212122,0.3125,0.10467924528301888,0.004051879074821954,0.4,0.0,0.0,0.5,0.49999999999999994,0.15208333333333335,0.0,0.9652173913043498,0.0,0.11111111111108585,0.22486729934051652,0.13455149501662333,0.3161245912923766,0.007533177339816597
13682,347,0.04852459016393442,0.12121212121212122,0.3125,0.2037735849056604,0.003551527435443432,0.4,0.0,0.0,0.5,0.49999999999999994,0.29605263157894735,0.0,0.8956521739130459,0.0,0.1868686868687064,0.31204761138812387,0.4086378737541594,0.3856479091378421,0.00666590852439093
13686,129,0.024918032786885244,0.09090909090909091,0.3125,0.08452830188679246,0.001199390128292341,0.4,0.0,0.0,0.5,0.49999999999999994,0.12280701754385966,0.0,0.9217391304347835,0.0,0.7323232323232105,0.5747144925205134,0.13372093023257037,0.15332989158492516,0.00521395119631405
13687,145,0.06845901639344262,0.12121212121212122,0.3125,0.15018867924528304,0.0011581989521691697,0.4,0.0,0.0,1.0,0.5833333333333333,0.13486842105263158,0.15767634854771784,0.1826086956521742,0.0,0.5151515151515014,0.8116454881775894,0.13621262458472927,0.22216485974875239,0.001663318204948831
13688,105,0.07685245901639344,0.06060606060606061,0.125,0.07320754716981133,0.0031983736754462424,0.0,0.0,0.0,0.75,0.49999999999999994,0.10635964912280703,0.0,0.33913043478261073,0.0,1.0,0.7949171626186313,0.09136212624585482,0.2462570986060919,0.005914658451161278
13689,74,0.03773954098360655,0.09090909090909091,0.25,0.08830188679245284,0.002320032419878619,0.4,0.0,0.0,0.5,0.49999999999999994,0.1282894736842105,0.0,0.9391304347826086,0.0,0.2626262626262701,0.8687469840759263,0.40946843853821235,0.23076923076923078,0.00456148935901368
13690,111,0.04616393442622951,0.12121212121212122,0.3125,0.09886792452830188,0.008165544913828666,0.0,0.0,0.0,0.5,0.5833333333333333,0.1118421052631579,0.06016597510373444,0.43478260869565233,0.0,0.6262626262626441,0.916680070773694,0.16029900332227953,0.20667699191189126,0.010968940289403583
13691,216,0.04327868852459016,0.09090909090909091,0.21875,0.13056603773584907,0.004852683998863607,0.0,0.0,0.0,0.5,0.49999999999999994,0.18969298245614036,0.0,0.5652173913043477,0.0,0.05050505050502352,0.9863278108412459,0.2657807308970206,0.2669075890552401,0.008957565857866702
13692,235,0.010754098360655736,0.09090909090909091,0.1875,0.06641509433962264,0.006669336016413472,0.0,0.0,0.0,0.5,0.49999999999999994,0.09649122807017545,0.0,0.5217391304347849,0.0,0.9949494949494806,0.4265723017532679,0.19019933554817214,0.19807262089141286,0.009136763123040747
13693,312,0.02249180327868852,0.09090909090909091,0.1875,0.06641509433962264,0.006669336016413472,0.0,0.0,0.0,0.5,0.49999999999999994,0.09649122807017545,0.0,0.5217391304347849,0.0,0.9949494949494806,0.4265723017532679,0.19019933554817214,0.19807262089141286,0.009136763123040747
13694,245,0.04085245901639344,0.06060606060606061,0.1875,0.07471698113207548,0.0063912955775820655,0.0,0.0,0.0,0.5,0.49999999999999994,0.06140350877192982,0.08921161825726141,0.7304347826086968,0.0,0.3686868686868934,0.7707897699855266,0.4036544850498416,0.1516090173808295,0.011748907873077792
13696,189,0.02163934426229508,0.09090909090909091,0.21875,0.11169811320754718,0.004876914102465473,0.0,0.0,0.0,0.5,0.5833333333333333,0.10745614035087718,0.10373443983402489,0.6782608695652179,0.0,0.11111111111108585,0.249316390542063,0.14950166112957675,0.29616245052486667,0.008109824949543333
13698,99,0.022819672131147536,0.09090909090909091,0.21875,0.07622641509433963,0.0048339056685721615,0.0,0.0,0.0,0.75,0.49999999999999994,0.11074561403508772,0.0,0.5565217391304351,0.0,0.10606060606062329,0.0854109699211989,0.4269102990033389,0.17398038203407334,0.008212059286725961
13699,150,0.06622950819672131,0.12121212121212122,0.28125,0.17509433962264154,0.0043493035965348524,0.0,0.0,0.0,0.5,0.5833333333333333,0.15460526315789475,0.1887966804979253,0.6695652173913054,0.0,0.13131313131310662,0.6594820653048146,0.3571428571428612,0.3202546893822062,0.008747353681412533
13701,147,0.03383606557377049,0.12121212121212122,0.3125,0.1366037735849057,0.004146982231459276,0.4,0.0,0.0,0.5,0.5833333333333333,0.19846491228070173,0.0,0.843478260869567,0.0,0.20707070707072717,0.3448608653691565,0.3421926910299078,0.2858372053002926,0.007665277887861567
13702,113,0.02032786885245902,0.06060606060606061,0.25,0.07924528301886792,0.004291757100480422,0.0,0.0,0.0,0.5,0.49999999999999994,0.11513157894736843,0.0,0.8000000000000007,0.0,0.10606060606062329,0.06064018015121064,0.4468438538206101,0.21872311134056105,0.007449322209318487
13704,81,0.024918032786885244,0.09090909090909091,0.21875,0.14415094339622644,0.004046427301511534,0.0,0.0,0.0,0.5,0.5833333333333333,0.10745614035087718,0.19294605809128632,0.53913043478261,0.0,0.1565656565656468,0.35161653530641956,0.2018272425249279,0.2410944759938049,0.00844179937028243
13705,176,0.05442622950819671,0.06060606060606061,0.125,0.052830188679245285,0.002713771603408933,0.0,0.0,0.0,0.5,0.49999999999999994,0.07675438596491228,0.0,0.35652173913043583,0.0,0.5808080808080831,0.6606080102943679,0.09634551495017263,0.3185338151781105,0.006181156948086781
13706,360,0.06885245901639345,0.06060606060606061,0.21875,0.06716981132075472,0.002713771603408933,0.0,0.0,0.0,0.25,0.49999999999999994,0.06469298245614036,0.06224066390041494,0.21739130434782794,0.0,0.5353535353535221,0.8348077851053688,0.10049833887045168,0.1843056272586474,0.004995698116935406
13707,136,0.03049180327868852,0.09090909090909091,0.125,0.052075471698113204,0.003640573066180287,0.0,0.0,0.0,0.5,0.49999999999999994,0.0756578947368421,0.0,0.6000000000000014,0.0,0.16666666666668561,0.8965739102461043,0.25415282392027905,0.14128377215625537,0.0069749089367743804
13708,228,0.0780327868852459,0.12121212121212122,0.28125,0.1569811320754717,0.005522040610865141,0.0,0.0,0.0,0.5,0.5833333333333333,0.15021929824561403,0.14730290456431536,0.6608695652173928,0.0,0.1616161616161662,0.7942737654817478,0.2699335548172854,0.3357425572190673,0.01026593563372079
13711,110,0.04786885245901639,0.09090909090909091,0.21875,0.0860377358490566,0.004773330409567498,0.0,0.0,0.0,0.75,0.49999999999999994,0.125,0.0,0.5304347826086975,0.0,0.03535353535352215,0.7260736689721767,0.32558139534884845,0.20151436929960426,0.008212059286725961
13712,360,0.08196721311475409,0.12121212121212122,0.3125,0.16603773584905662,0.004345669080994573,0.4,0.0,0.0,0.5,0.5833333333333333,0.24122807017543857,0.0,0.756521739130438,0.0,0.14141414141414543,0.6612514074312372,0.417774086378742,0.299604198933058,0.008586535622923006
13713,304,0.08932459016393442,0.12121212121212122,0.25,0.12905660377358494,0.004723052944593627,0.20000000000000007,0.0,0.0,0.75,0.5833333333333333,0.1875,0.0,0.147826086956524,0.0,0.6313131313131066,0.6168570049863291,0.11627906976744384,0.17053863362588195,0.006145547235135529
13716,223,0.013770491803278688,0.09090909090909091,0.125,0.05433962264150943,0.005053793858759091,0.0,0.0,0.0,0.75,0.4166666666666667,0.07894736842105263,0.0,0.7826086956521756,0.0,0.10606060606062329,0.0636963165514004,0.4318936877076567,0.11891240750301153,0.00891276654157319
13719,83,0.07540983606557376,0.12121212121212122,0.34375,0.13056603773584907,0.009261957101813078,0.0,0.0,0.0,0.75,0.6666666666666666,0.14583333333333331,0.08298755186721991,0.5826086956521763,0.0,0.020202020202020776,0.7016245777706445,0.30232558139535115,0.3116503183617278,0.010922992272692288
13720,235,0.043934426229508196,0.09090909090909091,0.21875,0.07924528301886792,0.005727390738890952,0.0,0.0,0.0,0.75,0.49999999999999994,0.11513157894736843,0.0,0.5304347826086975,0.0,0.1616161616161662,0.8771111468553983,0.2906976744186096,0.16193426260540356,0.010796635226736231
13721,172,0.03475344262295082,0.12121212121212122,0.3125,0.14264150943396228,0.0029360828039560485,0.4,0.0,0.0,0.5,0.49999999999999994,0.20723684210526316,0.0,0.8695652173913047,0.0,0.1868686868687064,0.3564420138330462,0.4127906976744242,0.30648769574944074,0.005145029171247109
13723,82,0.04786885245901639,0.09090909090909091,0.34375,0.13433962264150945,0.005558991518857986,0.4,0.0,0.0,0.75,0.49999999999999994,0.11403508771929825,0.15352697095435686,0.25217391304347814,0.0,0.9444444444444571,0.4452308187228624,0.19601328903655713,0.2755119600757185,0.015834835259129584
13725,119,0.09062295081967213,0.09090909090909091,0.3125,0.14943396226415095,0.005634710592613816,0.4,0.0,0.0,0.5,0.6666666666666666,0.21710526315789475,0.0,0.7652173913043505,0.0,0.2575757575757507,0.8245134309152462,0.3172757475083188,0.41146102219927727,0.008544033707465058
13726,69,0.020524590163934424,0.09090909090909091,0.28125,0.10113207547169811,0.00447045411454418,0.0,0.0,0.0,0.75,0.49999999999999994,0.09210526315789473,0.10373443983402489,0.6347826086956552,0.0,0.11111111111108585,0.24400836416278082,0.11794019933556399,0.21183961452417832,0.0086715394538389
13729,299,0.024918032786885244,0.12121212121212122,0.21875,0.1267924528301887,0.004767272883667031,0.0,0.0,0.0,0.5,0.49999999999999994,0.09320175438596491,0.17219917012448133,0.4782608695652186,0.0,0.8939393939393767,0.5311243364967027,0.22259136212625208,0.22560660815694378,0.011761543577673398
13730,195,0.032786885245901634,0.06060606060606061,0.125,0.03773584905660378,0.0033195241934555696,0.0,0.0,0.0,0.5,0.49999999999999994,0.054824561403508776,0.0,0.41739130434782723,0.0,0.5909090909090651,0.6408235483352058,0.2043189368770868,0.09654104284976771,0.006144398534717746
13731,88,0.037967213114754095,0.09090909090909091,0.21875,0.10943396226415096,0.004787868471728618,0.0,0.0,0.0,1.0,0.49999999999999994,0.08223684210526316,0.14522821576763484,0.4695652173913061,0.0,0.6666666666666856,0.956892391828859,0.13870431893688817,0.16709688521769062,0.008928848347422143
13732,264,0.03245901639344262,0.06060606060606061,0.125,0.06339622641509435,0.004642487850117424,0.0,0.0,0.0,0.5,0.4166666666666667,0.09210526315789473,0.0,0.4086956521739147,0.0,0.7777777777777715,0.9512626668811492,0.16528239202659734,0.1051454138702461,0.00865316024715438
13733,340,0.03460983606557377,0.09090909090909091,0.21875,0.06716981132075472,0.002108019013362296,0.0,0.0,0.0,0.5,0.49999999999999994,0.08223684210526316,0.029045643153526972,0.25217391304347814,0.0,0.5909090909090651,0.5898343252372484,0.19518272425248995,0.17742213044226468,0.0038469976991530627
13734,42,0.10950819672131147,0.15151515151515152,0.3125,0.15547169811320757,0.002108019013362296,0.4,0.0,0.0,0.5,0.6666666666666666,0.22587719298245612,0.0,0.8086956521739133,0.0,0.5606060606060623,0.7569567315425445,0.18521594684385434,0.24797797281018763,0.0038469976991530627
13735,348,0.12327868852459016,0.15151515151515152,0.3125,0.15547169811320757,0.002108019013362296,0.4,0.0,0.0,0.5,0.6666666666666666,0.22587719298245612,0.0,0.8086956521739133,0.0,0.5606060606060623,0.7569567315425445,0.18521594684385434,0.24797797281018763,0.0038469976991530627
13738,234,0.02321311475409836,0.09090909090909091,0.21875,0.13283018867924531,0.006537887704373351,0.0,0.0,0.0,0.5,0.49999999999999994,0.13486842105263158,0.10995850622406639,0.756521739130438,0.0,0.11111111111108585,0.20556538523403844,0.13372093023257037,0.21011874032008265,0.008516464897438283
13739,353,0.025573770491803274,0.09090909090909091,0.3125,0.0860377358490566,0.004815733090870763,0.0,0.0,0.0,0.5,0.49999999999999994,0.09868421052631578,0.04979253112033195,0.8000000000000007,0.0,0.10606060606062329,0.06176612514074975,0.4385382059800804,0.21872311134056105,0.00892195614491545
13742,283,0.032786885245901634,0.09090909090909091,0.3125,0.1486792452830189,0.0046037196843544395,0.4,0.0,0.0,0.5,0.5833333333333333,0.21600877192982454,0.0,0.9043478260869584,0.0,0.11111111111108585,0.21955927296123434,0.13455149501662333,0.3185338151781105,0.008193680080041444
13744,74,0.043803278688524586,0.06060606060606061,0.28125,0.1018867924528302,0.0009740501647949921,0.4,0.0,0.0,0.75,0.5833333333333333,0.14802631578947367,0.0,0.6434782608695677,0.0,0.13636363636362603,0.9604310760817185,0.22176079734221332,0.213560488728274,0.001696630517064519
13745,45,0.04262295081967213,0.12121212121212122,0.21875,0.09735849056603774,0.0029197274840247894,0.0,0.0,0.0,0.5,0.49999999999999994,0.09210526315789473,0.09336099585062241,0.4086956521739147,0.0,0.7222222222222285,0.7148142190767288,0.17691029900333888,0.07416967819652386,0.0003779224374503905
13746,366,0.05967213114754098,0.12121212121212122,0.28125,0.12452830188679247,0.0046945825728614355,0.4,0.0,0.0,1.0,0.49999999999999994,0.18092105263157893,0.0,0.53913043478261,0.0,0.6666666666666856,0.9663824995978842,0.15448504983389455,0.2410944759938049,0.00814658336291237
13747,306,0.06622950819672131,0.09090909090909091,0.28125,0.09735849056603774,0.004837540184112442,0.4,0.0,0.0,0.5,0.49999999999999994,0.14144736842105265,0.0,0.756521739130438,0.0,0.1616161616161662,0.852662055653866,0.27740863787376213,0.3190500774393392,0.009033380085440336
13749,240,0.025836065573770488,0.12121212121212122,0.34375,0.11471698113207547,0.00413729019001853,0.0,0.0,0.0,0.75,0.49999999999999994,0.09978070175438596,0.12655601659751037,0.6956521739130466,0.0,0.14646464646466484,0.3448608653691565,0.2890365448505037,0.2324901049733265,0.0076951440987239085
13751,291,0.051016393442622945,0.09090909090909091,0.3125,0.11169811320754718,0.002802211481555742,0.4,0.0,0.0,0.5,0.5833333333333333,0.16228070175438597,0.0,0.8000000000000007,0.0,0.14141414141414543,0.6667202830947474,0.4318936877076567,0.25314059542247463,0.0051634083779316265
13752,52,0.051934557377049176,0.09090909090909091,0.21875,0.11396226415094339,0.0033195241934555696,0.0,0.0,0.0,1.0,0.49999999999999994,0.0668859649122807,0.18672199170124482,0.0434782608695663,0.0,0.5151515151515014,0.8537880006434051,0.14119601328904707,0.2410944759938049,0.002698297281370721
13753,199,0.02032786885245902,0.09090909090909091,0.1875,0.09132075471698113,0.006721430739157482,0.0,0.0,0.0,0.5,0.49999999999999994,0.08881578947368421,0.08298755186721991,0.6956521739130466,0.0,0.1515151515151274,0.40260575840437696,0.28654485049834477,0.2462570986060919,0.008772625090603744
